schema_version,dataset,architecture,seed,aggregate_accuracy,train_time_sec,epochs_run,normal_recall,normal_precision,normal_support,bruteforce_recall,bruteforce_precision,bruteforce_support,dos_recall,dos_precision,dos_support,web_attacks_recall,web_attacks_precision,web_attacks_support,infiltration_recall,infiltration_precision,infiltration_support,botnet_recall,botnet_precision,botnet_support,ddos_recall,ddos_precision,ddos_support
1.0,cse_cic_ids2018_draw2,xgboost,22,0.984649616240406,9.06,,0.9992769124160163,0.988643138190056,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.971314209472982,1622,1.0,1.0,2,0.04271356783919598,0.4146341463414634,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,23,0.9846996174904372,6.3,,0.9992769124160163,0.9887020807249747,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.971314209472982,1622,1.0,1.0,2,0.04773869346733668,0.4418604651162791,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,24,0.9846996174904372,6.29,,0.9993070410653491,0.9886729462263026,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.9706666666666667,1622,1.0,1.0,2,0.04522613065326633,0.45,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,25,0.9846746168654217,6.27,,0.9992166551173511,0.9887308827475181,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.971314209472982,1622,1.0,1.0,2,0.05025125628140704,0.43478260869565216,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,26,0.9844996124903123,6.36,,0.9990660118706879,0.9886702444841979,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.971314209472982,1622,1.0,1.0,2,0.04522613065326633,0.3673469387755102,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,27,0.9845496137403436,6.52,,0.9992166551173511,0.9885835221175628,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.9706666666666667,1622,1.0,1.0,2,0.03768844221105527,0.375,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,28,0.984649616240406,6.34,,0.9992467837666837,0.988672270911584,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.971314209472982,1622,1.0,1.0,2,0.04522613065326633,0.4186046511627907,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,29,0.9846246156153904,7.13,,0.9992769124160163,0.98861366955796,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.971314209472982,1622,1.0,1.0,2,0.04020100502512563,0.4,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,30,0.9846746168654217,6.18,,0.9993070410653491,0.9886434767057141,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.971314209472982,1622,1.0,1.0,2,0.04271356783919598,0.425,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,31,0.984649616240406,6.15,,0.9992769124160163,0.988643138190056,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.971314209472982,1622,1.0,1.0,2,0.04271356783919598,0.4146341463414634,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,32,0.984649616240406,6.23,,0.9992467837666837,0.988672270911584,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.9706666666666667,1622,1.0,1.0,2,0.04522613065326633,0.42857142857142855,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,33,0.9846746168654217,6.67,,0.9993371697146817,0.9886143483055647,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.971314209472982,1622,1.0,1.0,2,0.04020100502512563,0.42105263157894735,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,34,0.9846246156153904,6.63,,0.9993371697146817,0.9885554197836259,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.971314209472982,1622,1.0,1.0,2,0.035175879396984924,0.3888888888888889,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,35,0.9845996149903747,11.92,,0.9992467837666837,0.9886133301538095,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.9700199866755497,1622,1.0,1.0,2,0.04020100502512563,0.41025641025641024,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,36,0.9845496137403436,6.31,,0.9991563978186858,0.9886417839255903,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.971314209472982,1622,1.0,1.0,2,0.04271356783919598,0.37777777777777777,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,37,0.9845996149903747,6.4,,0.9992769124160163,0.9885842026825633,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.971314209472982,1622,1.0,1.0,2,0.03768844221105527,0.38461538461538464,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,38,0.9845496137403436,6.22,,0.9992166551173511,0.9886424610981935,33191,0.9470338983050848,0.8473933649289099,944,0.9007398273736128,0.9669093315684977,1622,1.0,1.0,2,0.04271356783919598,0.3953488372093023,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,39,0.9845746143653591,6.18,,0.9992166551173511,0.9886129907294244,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.971314209472982,1622,1.0,1.0,2,0.04020100502512563,0.38095238095238093,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,random_forest,0,0.9830995774894372,7.99,,0.9973788075080594,0.9886217709422129,33191,0.9523305084745762,0.8465160075329566,944,0.8995067817509248,0.9694352159468439,1622,1.0,1.0,2,0.06030150753768844,0.23529411764705882,398,0.997179125528914,0.995774647887324,709,0.998404085541015,0.998404085541015,3133
1.0,cse_cic_ids2018_draw2,random_forest,1,0.983049576239406,7.86,,0.9973486788587268,0.9886214311312865,33191,0.9427966101694916,0.8516746411483254,944,0.9044389642416769,0.9638633377135348,1622,1.0,1.0,2,0.06281407035175879,0.24509803921568626,398,0.995768688293371,0.9915730337078652,709,0.998404085541015,0.9987228607918263,3133
1.0,cse_cic_ids2018_draw2,random_forest,2,0.983049576239406,7.83,,0.9972281642613962,0.988708665651044,33191,0.9523305084745762,0.8465160075329566,944,0.8995067817509248,0.9694352159468439,1622,1.0,1.0,2,0.0678391959798995,0.2571428571428571,398,0.997179125528914,0.995774647887324,709,0.998404085541015,0.9968132568514978,3133
1.0,cse_cic_ids2018_draw2,random_forest,3,0.9830245756143904,7.9,,0.997408936157392,0.9885630673674152,33191,0.9449152542372882,0.8495238095238096,944,0.9025893958076449,0.9650626235992089,1622,1.0,1.0,2,0.05527638190954774,0.23404255319148937,398,0.997179125528914,0.9915848527349228,709,0.998404085541015,0.9977671451355662,3133
1.0,cse_cic_ids2018_draw2,random_forest,4,0.9831745793644842,7.74,,0.9973788075080594,0.9886512961414406,33191,0.9470338983050848,0.8514285714285714,944,0.903822441430333,0.966381015161503,1622,1.0,1.0,2,0.06281407035175879,0.25252525252525254,398,0.997179125528914,0.9943741209563994,709,0.998404085541015,0.9974489795918368,3133
1.0,cse_cic_ids2018_draw2,random_forest,5,0.9831495787394685,7.82,,0.997408936157392,0.9886516350604748,33191,0.9523305084745762,0.8465160075329566,944,0.8995067817509248,0.9694352159468439,1622,1.0,1.0,2,0.06281407035175879,0.25,398,0.997179125528914,0.9915848527349228,709,0.998404085541015,0.9987228607918263,3133
1.0,cse_cic_ids2018_draw2,random_forest,6,0.9831245781144529,7.71,,0.9973788075080594,0.9887103518308344,33191,0.9449152542372882,0.8495238095238096,944,0.9025893958076449,0.9650626235992089,1622,1.0,1.0,2,0.0678391959798995,0.2647058823529412,398,0.997179125528914,0.9929775280898876,709,0.998404085541015,0.998085513720485,3133
1.0,cse_cic_ids2018_draw2,random_forest,7,0.9828995724893123,7.66,,0.9970473923654003,0.9887066415703146,33191,0.9417372881355932,0.8531669865642995,944,0.905672009864365,0.9632786885245902,1622,1.0,1.0,2,0.0678391959798995,0.24545454545454545,398,0.997179125528914,0.9943741209563994,709,0.998404085541015,0.9968132568514978,3133
1.0,cse_cic_ids2018_draw2,random_forest,8,0.9829495737393434,7.73,,0.9971980356120635,0.9886197317721557,33191,0.9523305084745762,0.8465160075329566,944,0.8995067817509248,0.9694352159468439,1622,1.0,1.0,2,0.06030150753768844,0.23076923076923078,398,0.997179125528914,0.9943741209563994,709,0.998404085541015,0.9974489795918368,3133
1.0,cse_cic_ids2018_draw2,random_forest,9,0.9829495737393434,7.88,,0.9972281642613962,0.98864960124257,33191,0.9449152542372882,0.8495238095238096,944,0.9025893958076449,0.9650626235992089,1622,1.0,1.0,2,0.06532663316582915,0.24528301886792453,398,0.995768688293371,0.9943661971830986,709,0.998404085541015,0.9977671451355662,3133
1.0,cse_cic_ids2018_draw2,random_forest,10,0.9831995799894997,7.84,,0.9974390648067247,0.9886814991787367,33191,0.9523305084745762,0.8465160075329566,944,0.8995067817509248,0.9694352159468439,1622,1.0,1.0,2,0.06532663316582915,0.25742574257425743,398,0.997179125528914,0.9943741209563994,709,0.998404085541015,0.998404085541015,3133
1.0,cse_cic_ids2018_draw2,random_forest,11,0.9831495787394685,7.76,,0.9973486788587268,0.9886509572021623,33191,0.951271186440678,0.8487712665406427,944,0.9013563501849569,0.9688535453943009,1622,1.0,1.0,2,0.06281407035175879,0.25,398,0.997179125528914,0.9943741209563994,709,0.998404085541015,0.9974489795918368,3133
1.0,cse_cic_ids2018_draw2,random_forest,12,0.9831495787394685,7.85,,0.9973788075080594,0.9886512961414406,33191,0.9470338983050848,0.8506184586108468,944,0.9032059186189889,0.966358839050132,1622,1.0,1.0,2,0.06281407035175879,0.24509803921568626,398,0.997179125528914,0.9929775280898876,709,0.998404085541015,0.9987228607918263,3133
1.0,cse_cic_ids2018_draw2,random_forest,13,0.9830995774894372,7.75,,0.9973788075080594,0.9886808231042619,33191,0.9449152542372882,0.8495238095238096,944,0.9025893958076449,0.9650626235992089,1622,1.0,1.0,2,0.06532663316582915,0.25742574257425743,398,0.997179125528914,0.9943741209563994,709,0.998404085541015,0.9977671451355662,3133
1.0,cse_cic_ids2018_draw2,random_forest,14,0.9829995749893747,7.95,,0.9972281642613962,0.98864960124257,33191,0.9438559322033898,0.8518164435946463,944,0.9044389642416769,0.9644970414201184,1622,1.0,1.0,2,0.06281407035175879,0.24752475247524752,398,0.997179125528914,0.9915848527349228,709,0.998404085541015,0.9971310168951227,3133
1.0,cse_cic_ids2018_draw2,random_forest,15,0.9830745768644216,7.82,,0.9972884215600615,0.9886798088410992,33191,0.9523305084745762,0.8465160075329566,944,0.8995067817509248,0.9694352159468439,1622,1.0,1.0,2,0.06532663316582915,0.2549019607843137,398,0.997179125528914,0.995774647887324,709,0.998404085541015,0.9968132568514978,3133
1.0,cse_cic_ids2018_draw2,random_forest,16,0.9831495787394685,7.81,,0.9974390648067247,0.9886814991787367,33191,0.9449152542372882,0.8495238095238096,944,0.9025893958076449,0.9650626235992089,1622,1.0,1.0,2,0.06532663316582915,0.2524271844660194,398,0.997179125528914,0.997179125528914,709,0.998404085541015,0.998404085541015,3133
1.0,cse_cic_ids2018_draw2,random_forest,17,0.9832745818645466,7.92,,0.9975595794040553,0.9885942911740117,33191,0.951271186440678,0.8487712665406427,944,0.9013563501849569,0.9688535453943009,1622,1.0,1.0,2,0.05778894472361809,0.25274725274725274,398,0.997179125528914,0.995774647887324,709,0.998404085541015,0.9971310168951227,3133
1.0,cse_cic_ids2018_draw2,random_forest,18,0.9830245756143904,7.81,,0.997408936157392,0.9886221107328436,33191,0.940677966101695,0.8505747126436781,944,0.903822441430333,0.9625738673670388,1622,1.0,1.0,2,0.06030150753768844,0.24742268041237114,398,0.997179125528914,0.9929775280898876,709,0.998404085541015,0.9977671451355662,3133
1.0,cse_cic_ids2018_draw2,random_forest,19,0.9830995774894372,7.87,,0.9972884215600615,0.9887093401833985,33191,0.9417372881355932,0.8531669865642995,944,0.905672009864365,0.9632786885245902,1622,1.0,1.0,2,0.07035175879396985,0.2641509433962264,398,0.995768688293371,0.9943661971830986,709,0.998404085541015,0.9977671451355662,3133
1.0,cse_cic_ids2018_draw2,random_forest,20,0.983049576239406,7.85,,0.9973486788587268,0.988591906823951,33191,0.9523305084745762,0.8465160075329566,944,0.8995067817509248,0.9694352159468439,1622,1.0,1.0,2,0.06030150753768844,0.2376237623762376,398,0.995768688293371,0.9943661971830986,709,0.998404085541015,0.998085513720485,3133
