schema_version,dataset,architecture,seed,aggregate_accuracy,train_time_sec,epochs_run,normal_recall,normal_precision,normal_support,dos_recall,dos_precision,dos_support,probe_recall,probe_precision,probe_support,r2l_recall,r2l_precision,r2l_support,u2r_recall,u2r_precision,u2r_support
1.0,nsl_kdd,random_forest,26,0.7497338537970192,1.18,,0.973844094326022,0.6467651484065108,9711,0.7834540091177259,0.9621274493660464,7458,0.6183395291201983,0.8613348676639816,2421,0.0374001452432825,0.9626168224299065,2754,0.01,0.5,200
1.0,nsl_kdd,random_forest,27,0.7446770759403832,1.18,,0.9739470703326125,0.6438393464942137,9711,0.775811209439528,0.9617686170212766,7458,0.6166873192895498,0.8382930937675463,2421,0.017429193899782137,0.9411764705882353,2754,0.015,0.5,200
1.0,nsl_kdd,random_forest,28,0.745874733853797,1.15,,0.9733292142930697,0.6427745664739885,9711,0.7818449986591579,0.9618937644341802,7458,0.6055349029326724,0.8593200468933178,2421,0.023238925199709513,0.9552238805970149,2754,0.01,0.5,200
1.0,nsl_kdd,random_forest,29,0.7527058197303051,1.16,,0.9733292142930697,0.6493542181918109,9711,0.7908286403861625,0.962467362924282,7458,0.61090458488228,0.8623906705539358,2421,0.04974582425562818,0.9785714285714285,2754,0.015,0.6,200
1.0,nsl_kdd,random_forest,30,0.742902767920511,1.15,,0.9739470703326125,0.641046495865528,9711,0.7636095467953875,0.9611814345991562,7458,0.59727385377943,0.8456140350877193,2421,0.053013798111837325,0.9798657718120806,2754,0.015,0.5,200
1.0,nsl_kdd,random_forest,31,0.7437455642299503,1.17,,0.9741530223457935,0.6424884542243956,9711,0.7695092518101367,0.9614675825096332,7458,0.6121437422552665,0.8425241614553723,2421,0.029774872912127815,0.9647058823529412,2754,0.02,0.5714285714285714,200
1.0,nsl_kdd,random_forest,32,0.7437899219304471,1.17,,0.9737411183194316,0.641606730899715,9711,0.7688388307857335,0.9614352783366867,7458,0.5956216439487815,0.8472385428907168,2421,0.048656499636891795,0.9852941176470589,2754,0.01,0.5,200
1.0,nsl_kdd,random_forest,33,0.7430358410220014,1.16,,0.9741530223457935,0.6403574087862993,9711,0.7652185572539555,0.9612598955701532,7458,0.5997521685254027,0.8556275780789628,2421,0.04647785039941903,0.9770992366412213,2754,0.02,0.6666666666666666,200
1.0,nsl_kdd,random_forest,34,0.7460965223562811,1.17,,0.9741530223457935,0.6421831511777883,9711,0.7703137570394207,0.9615062761506277,7458,0.6137959520859149,0.8725778038755138,2421,0.04538852578068264,0.9765625,2754,0.02,0.5714285714285714,200
1.0,nsl_kdd,random_forest,35,0.74361249112846,1.21,,0.9737411183194316,0.6404334575008466,9711,0.7658889782783588,0.9614543006227908,7458,0.6030565881866997,0.8598351001177856,2421,0.049019607843137254,0.9854014598540146,2754,0.005,0.3333333333333333,200
