schema_version,dataset,config,library,seed,aggregate_accuracy,train_time_sec,normal_recall,normal_precision,normal_support,dos_recall,dos_precision,dos_support,probe_recall,probe_precision,probe_support,r2l_recall,r2l_precision,r2l_support,u2r_recall,u2r_precision,u2r_support
rev1.0,nsl_kdd,lgb_baseline,lightgbm,10,0.761444286728176,3.07,0.9703429101019463,0.6714886339342977,9711,0.8116116921426656,0.937722695584818,7458,0.5898389095415117,0.8302325581395349,2421,0.09513435003631082,0.842443729903537,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,11,0.6891412349183819,2.8,0.9737411183194316,0.5915175778806455,9711,0.6118262268704746,0.9687898089171975,7458,0.5811648079306072,0.8218457943925234,2421,0.0374001452432825,0.865546218487395,2754,0.035,0.4117647058823529,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,12,0.7248935415188077,2.81,0.9091751621872104,0.6743297945467044,9711,0.7311611692142665,0.889414451149894,7458,0.5472945064023131,0.7418812989921613,2421,0.2668845315904139,0.4903268845897265,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,13,0.7127395315826828,3.0,0.9685923179899083,0.6547859380438565,9711,0.7177527487262001,0.8236651792583475,7458,0.5406856670797191,0.8135487880671224,2421,0.0,,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,14,0.7015170333569908,2.86,0.956544125218824,0.6441747572815534,9711,0.5714668812013944,0.9900116144018583,7458,0.8095828170177612,0.5725971370143149,2421,0.11038489469862019,0.9020771513353115,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,15,0.4676188786373314,3.05,0.978272062609412,0.4544802181505047,9711,0.05242692410834004,1.0,7458,0.26848409748038,0.5258899676375405,2421,0.00036310820624546115,0.07142857142857142,2754,0.0,,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,16,0.4424237047551455,2.47,0.9845535990114304,0.5201283864650201,9711,0.049745240010726735,0.7681159420289855,7458,0.016935150764147047,0.12538226299694188,2421,0.00036310820624546115,0.006493506493506494,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,17,0.5801987224982257,2.63,0.9202965708989805,0.6422104052888761,9711,0.4785465272190936,0.5575691298234651,7458,0.22139611730689798,0.2589371980676328,2421,0.013071895424836602,0.3025210084033613,2754,0.01,0.05263157894736842,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,18,0.7185947480482612,2.67,0.9187519308001235,0.6642346634901727,9711,0.7662912308930008,0.8917147760961148,7458,0.6439487814952499,0.6169370795409577,2421,0.0014524328249818446,0.05970149253731343,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,19,0.6427430801987225,3.03,0.8838430645659562,0.6836320191158901,9711,0.6780638240815232,0.7617111010694382,7458,0.3502684840974804,0.30007077140835103,2421,0.00036310820624546115,0.0020491803278688526,2754,0.005,0.027777777777777776,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,20,0.5505234208658624,2.36,0.9114406343322006,0.655969762098866,9711,0.44676857066237596,0.7567567567567568,7458,0.003304419661296985,0.02373887240356083,2421,0.07952069716775599,0.06189937817976258,2754,0.005,0.00129366106080207,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,21,0.6142654364797729,2.45,0.9034085058181444,0.6263744109667285,9711,0.6276481630463931,0.7041215403128761,7458,0.1627426683188765,0.2106951871657754,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,22,0.43364088005677787,2.83,0.942127484296159,0.43233153766184673,9711,0.08380262805041566,0.4890453834115806,7458,0.0,0.0,2421,0.0007262164124909223,0.020618556701030927,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,23,0.6584900638750887,2.35,0.8749871279991762,0.6533138551437798,9711,0.7507374631268436,0.7148876404494382,7458,0.2862453531598513,0.425414364640884,2421,0.020334059549745823,0.7272727272727273,2754,0.0,,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,24,0.6045954577714692,2.57,0.9150447945628668,0.5992716482330726,9711,0.615714668812014,0.7187353263421505,7458,0.06278397356464271,0.13755656108597286,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,25,0.5663591199432222,2.74,0.7871485943775101,0.7038674033149172,9711,0.4597747385358005,0.8268627923800338,7458,0.6988847583643123,0.29773007214499386,2421,0.0007262164124909223,0.0013468013468013469,2754,0.005,0.0027100271002710027,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,26,0.6436745919091554,2.49,0.8326639892904953,0.6978510399585742,9711,0.6200053633681952,0.8441036874771815,7458,0.7439074762494837,0.33009530791788855,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,27,0.6570262597586941,2.63,0.9326536916898363,0.7436571147056409,9711,0.7515419683561276,0.6285041489123122,7458,0.061957868649318466,0.10402219140083217,2421,0.0,0.0,2754,0.0,,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,28,0.7511533002129169,2.45,0.9659149418185563,0.6941463775623473,9711,0.8192544918208635,0.8540676544590439,7458,0.5650557620817844,0.7875647668393783,2421,0.027596223674655047,0.6666666666666666,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,29,0.6687810503903477,2.4,0.9179281227473999,0.590370223193589,9711,0.6568785197103781,0.8439276485788114,7458,0.4969021065675341,0.7791450777202072,2421,0.02214960058097313,0.9384615384615385,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,30,0.2942689850958126,2.75,0.07445165276490577,0.5715415019762846,9711,0.7228479485116653,0.2991509905110704,7458,0.214787277984304,0.19374068554396423,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,31,0.7431689141234918,2.26,0.8488312223251983,0.7584652189915347,9711,0.9381871815500135,0.7403449370436991,7458,0.6055349029326724,0.7140769605455431,2421,0.01670297748729121,0.7419354838709677,2754,0.01,0.01818181818181818,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,32,0.7459634492547906,2.5,0.9559262691792813,0.6855982274741507,9711,0.7333065164923572,0.9628521126760563,7458,0.7724080958281702,0.6332543176430748,2421,0.06971677559912855,0.75,2754,0.015,0.02608695652173913,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,33,0.7441447835344216,2.58,0.9485119967047678,0.6893429127376142,9711,0.7333065164923572,0.8927522037218414,7458,0.5952085914911194,0.7025841053144808,2421,0.23783587509077705,0.7269700332963374,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,34,0.7488023420865862,2.68,0.9672536299042324,0.6648970057337015,9711,0.8105390185036203,0.9130040779338469,7458,0.5745559686080132,0.848170731707317,2421,0.01815541031227306,0.33783783783783783,2754,0.01,0.25,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,35,0.6442512420156139,2.65,0.8993924415611163,0.68831271179762,9711,0.5631536604987932,0.93938716170879,7458,0.6212308963238331,0.3720009893643334,2421,0.016339869281045753,0.5844155844155844,2754,0.205,0.03243670886075949,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,36,0.42592264017033354,2.65,0.8639686952939964,0.5005966587112172,9711,0.05618128184499866,0.3767985611510791,7458,0.31268071045022716,0.23393077873918416,2421,0.004720406681190995,0.0202808112324493,2754,0.115,0.028930817610062894,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,37,0.502040454222853,2.57,0.7744825455668829,0.6471347444501807,9711,0.4009117725931885,0.9825829773250082,7458,0.32300702189178027,0.3226072607260726,2421,0.002904865649963689,0.018475750577367205,2754,0.085,0.0033851055356431702,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,38,0.6397711142654364,2.49,0.9563381732056431,0.6263573211033925,9711,0.637704478412443,0.77320760851894,7458,0.041718298223874434,1.0,2421,0.10058097312999274,0.43622047244094486,2754,0.01,0.0024096385542168677,200
rev1.0,nsl_kdd,lgb_baseline,lightgbm,39,0.7416607523066004,2.53,0.9403768921841211,0.6835841006063328,9711,0.7780906409224994,0.9356659142212189,7458,0.6897976042957455,0.7201379905131522,2421,0.04030501089324619,0.2668269230769231,2754,0.02,0.016129032258064516,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,0,0.6743257629524485,2.41,0.9489239007311296,0.6148662173884033,9711,0.6458836149101636,0.8357043719639139,7458,0.4770755885997522,0.6722933643771828,2421,0.0054466230936819175,0.2459016393442623,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,1,0.5917760823278921,2.55,0.9961898877561528,0.5137000849617672,9711,0.47023330651649237,0.9948936170212765,7458,0.06608839322593969,0.9815950920245399,2421,0.0,,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,2,0.5761178140525195,2.62,0.9345072598084646,0.5497667656145877,9711,0.3714132475194422,0.7703003337041157,7458,0.44568360181743083,0.6811868686868687,2421,0.020697167755991286,0.4830508474576271,2754,0.035,0.009472259810554804,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,3,0.7148687012065295,2.59,0.8948614972711358,0.7084046629167685,9711,0.7115848753016895,0.8850900600400267,7458,0.7699297810821975,0.4820274114300491,2421,0.09259259259259259,0.6159420289855072,2754,0.0,,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,4,0.6305890702625976,2.6,0.9356399958809597,0.6377482978872745,9711,0.6486993832126575,0.6238555770470664,7458,0.05163155720776538,0.8865248226950354,2421,0.06027596223674655,0.7312775330396476,2754,0.005,0.005747126436781609,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,5,0.7040454222853088,2.79,0.9786839666357738,0.6181061394380853,9711,0.7256637168141593,0.9230769230769231,7458,0.3746385790995456,0.8405931417979611,2421,0.017792302106027596,0.6125,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,6,0.723429737402413,2.65,0.9522191329420245,0.6970450776420926,9711,0.7561008313220703,0.9033963473245754,7458,0.529946303180504,0.5542116630669547,2421,0.050835148874364564,0.2656546489563567,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,7,0.704888218594748,2.62,0.9561322211924621,0.6363947909527073,9711,0.6859747921694824,0.864043235939875,7458,0.5729037587773648,0.744098712446352,2421,0.0374001452432825,0.6319018404907976,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,8,0.691847054648687,2.64,0.9001132736072495,0.6152167792792793,9711,0.7170823277017967,0.8426028044745549,7458,0.5592730276745147,0.8241022519780888,2421,0.05337690631808279,0.5485074626865671,2754,0.035,0.08974358974358974,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,9,0.6456263307310149,2.59,0.9239007311296468,0.6434770135551889,9711,0.638911236256369,0.8320237471625633,7458,0.3110285006195787,0.36660175267770206,2421,0.0196078431372549,0.3068181818181818,2754,0.055,0.017080745341614908,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,10,0.6887420156139106,2.42,0.8568633508392545,0.7026091361985983,9711,0.6375703942075623,0.9296187683284457,7458,0.7967781908302355,0.41077512776831343,2421,0.18627450980392157,0.6294478527607362,2754,0.045,0.12,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,11,0.44428672817601134,2.43,0.25167336010709507,0.988673139158576,9711,0.997586484312148,0.3751891074130106,7458,0.05452292441140025,0.9041095890410958,2421,0.0,0.0,2754,0.0,,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,12,0.7205021291696239,2.54,0.8549068067140356,0.6532378629317807,9711,0.8260927862697774,0.8228930145585682,7458,0.6435357290375878,0.8089304257528557,2421,0.08061002178649238,0.5273159144893111,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,13,0.6317867281760113,2.64,0.9943363196375244,0.5853895119733252,9711,0.5797801019039958,0.9534729878721059,7458,0.10863279636513837,0.5883668903803132,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,14,0.7298172462739532,2.5,0.9452167644938729,0.6750257390792763,9711,0.7645481362295522,0.9393739703459637,7458,0.6451879388682362,0.5927893738140417,2421,0.002904865649963689,0.14285714285714285,2754,0.01,0.010810810810810811,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,15,0.7265347764371894,2.74,0.9451137884872824,0.730151153540175,9711,0.7327701796728345,0.9701757500443813,7458,0.6332094175960347,0.6419597989949749,2421,0.04974582425562818,0.5879828326180258,2754,0.33,0.03837209302325582,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,16,0.5255056777856636,2.53,0.6002471424158171,0.5720314033366045,9711,0.7624027889514615,0.6851427882877456,7458,0.12391573729863693,0.11961722488038277,2421,0.010530137981118372,0.6744186046511628,2754,0.015,0.0019946808510638296,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,17,0.7538147622427254,2.84,0.968283389970137,0.6667848532123103,9711,0.7872083668543846,0.9389093235247081,7458,0.5394465097067328,0.7646370023419203,2421,0.14996368917937544,0.8805970149253731,2754,0.005,0.08333333333333333,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,18,0.5088271823988645,2.74,0.8665430954587581,0.7419980601357905,9711,0.12000536336819523,0.7415078707539354,7458,0.8318876497315159,0.2393914180435041,2421,0.05192447349310094,0.18915343915343916,2754,0.02,0.0048367593712212815,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,19,0.26104506742370476,2.46,0.0978272062609412,0.7936507936507936,9711,0.10270850093858944,0.9445129469790382,7458,0.9054109871953738,0.25601494977808925,2421,0.7160493827160493,0.1651867984587033,2754,0.025,0.1388888888888889,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,20,0.7207239176721079,2.83,0.9614869735351663,0.6194930997876857,9711,0.7212389380530974,0.9785337456794615,7458,0.5258157786038827,0.7785932721712538,2421,0.09404502541757444,0.7944785276073619,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,21,0.6198101490418737,2.81,0.6419524250849552,0.8857630008525149,9711,0.8585411638508984,0.48896525391370754,7458,0.5159025196199918,0.7738537794299876,2421,0.030501089324618737,0.16122840690978887,2754,0.015,0.010869565217391304,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,22,0.6651437189496097,2.61,0.8578931109051591,0.7590196793002916,9711,0.6979082864038616,0.7574214202561118,7458,0.5456422965716646,0.30029552170947943,2421,0.05010893246187364,0.46621621621621623,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,23,0.7013396025550035,2.51,0.9172072907012666,0.6569553031420563,9711,0.7472512737999464,0.8314187677159481,7458,0.5311854605534903,0.5790184601530842,2421,0.016339869281045753,0.7258064516129032,2754,0.0,,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,24,0.3643541518807665,2.59,0.2787560498403872,0.3702639857748598,9711,0.5139447573075892,0.4088969490078942,7458,0.19867823213548122,0.18157795394488485,2421,0.43318809005083514,0.4915533580552122,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,25,0.4696593328601845,2.68,0.9413036762434353,0.5069321206743567,9711,0.00978814695628855,0.15665236051502146,7458,0.46798843453118544,0.5013274336283186,2421,0.08496732026143791,0.3926174496644295,2754,0.035,0.0058823529411764705,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,26,0.6335610361958836,2.74,0.9237977551230563,0.6574569439355075,9711,0.42719227674979887,0.8884551031790295,7458,0.7571251548946716,0.48827916888652106,2421,0.10348583877995643,0.3019067796610169,2754,0.04,0.013008130081300813,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,27,0.21256210078069554,2.62,0.3612398311193492,0.2412820689180824,9711,0.1718959506570126,0.16184825148339857,7458,0.0008261049153242462,1.0,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,28,0.644916607523066,2.82,0.9289465554525795,0.6223954739892369,9711,0.640922499329579,0.6929544795592926,7458,0.3048327137546468,0.6411815812337098,2421,0.0,,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,29,0.6328513129879347,2.74,0.9114406343322006,0.635117680826636,9711,0.7231161169214266,0.7385647767734868,7458,0.008261049153242462,0.035398230088495575,2421,0.0007262164124909223,0.006493506493506494,2754,0.005,0.0023094688221709007,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,30,0.6792938254080908,2.45,0.9426423643291113,0.6289679813109798,9711,0.6938857602574416,0.8522727272727273,7458,0.39942172655927305,0.5232683982683982,2421,0.006535947712418301,0.3157894736842105,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,31,0.6287260468417317,2.66,0.9118525383585625,0.5997697101056624,9711,0.6051220166264414,0.8503862822687017,7458,0.32961586121437425,0.5850439882697948,2421,0.0,0.0,2754,0.04,0.057971014492753624,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,32,0.6774308019872249,2.58,0.9473792606322727,0.6615849273694808,9711,0.6505765620809869,0.7884302892427689,7458,0.5039239983477901,0.4985696771557009,2421,0.0,,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,33,0.6878548616039745,2.62,0.8437853980022655,0.6615533667043436,9711,0.7841244301421293,0.832811164910282,7458,0.6051218504750103,0.49526707234617984,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,34,0.7047995031937544,2.52,0.9559262691792813,0.6611823361823361,9711,0.7071600965406275,0.9064970780336885,7458,0.5349029326724494,0.5867693701857726,2421,0.006899055918663762,0.5757575757575758,2754,0.09,0.04035874439461883,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,35,0.6418559261887864,2.59,0.9138090824837812,0.7038388324873096,9711,0.5190399570930544,0.853206964954816,7458,0.6790582403965304,0.4084472049689441,2421,0.01561365286855483,0.5512820512820513,2754,0.19,0.029320987654320986,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,36,0.7210787792760823,2.65,0.9578828133045001,0.6708979444644789,9711,0.7212389380530974,0.8508383422967415,7458,0.6406443618339529,0.7438848920863309,2421,0.008714596949891068,0.12371134020618557,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,37,0.7067955997161107,2.71,0.9746679023787458,0.6440528034839412,9711,0.8184499865915795,0.8264283780124559,7458,0.1429161503510946,0.7899543378995434,2421,0.006899055918663762,1.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,38,0.1797374024130589,2.54,0.10256410256410256,0.564625850340136,9711,0.14668812013944757,0.6578472639807577,7458,0.4849235852953325,0.08815137408019222,2421,0.24001452432824982,0.2325826882477129,2754,0.635,0.04294893473114643,200
rev1.0,nsl_kdd,lgb_rowsub_only_freq0,lightgbm,39,0.7259137686302342,2.54,0.9496447327772629,0.7209756860292393,9711,0.7220434432823813,0.9542796384901648,7458,0.49814126394052044,0.6748740906547286,2421,0.2000726216412491,0.29091869060190073,2754,0.005,0.002331002331002331,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,0,0.5850780695528743,2.6,0.8941406652250026,0.612773465067043,9711,0.414722445695897,0.7359029264810849,7458,0.5836431226765799,0.3459843290891283,2421,0.00036310820624546115,0.01818181818181818,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,1,0.6944198012775018,2.57,0.9163834826485429,0.6309557572319909,9711,0.6208098685974792,0.8999028182701652,7458,0.7100371747211895,0.7596111356606274,2421,0.14778503994190267,0.47435897435897434,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,2,0.6670067423704755,2.71,0.9798167027082689,0.5764570459226948,9711,0.6297935103244838,0.9308363059849386,7458,0.34076827757125155,0.8333333333333334,2421,0.0,0.0,2754,0.0,,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,3,0.7447657913413769,2.71,0.9528369889815673,0.6741221040361358,9711,0.7585143470099223,0.9156685011330528,7458,0.7389508467575382,0.7491624790619765,2421,0.033042846768336964,0.3888888888888889,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,4,0.684971611071682,2.48,0.9266810833075894,0.6336877684670094,9711,0.7480557790292304,0.8505869797225186,7458,0.3543990086741016,0.5171790235081374,2421,0.002178649237472767,0.09375,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,5,0.6702004968062456,2.47,0.9642673257131088,0.625392372937955,9711,0.5681147760793779,0.965587967183227,7458,0.5650557620817844,0.48322147651006714,2421,0.04974582425562818,0.9647887323943662,2754,0.015,0.014285714285714285,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,6,0.6024662881476224,2.5,0.7717021933889404,0.615827101651738,9711,0.6151783319924913,0.9038613081166272,7458,0.6096654275092936,0.29262490087232357,2421,0.008714596949891068,0.7741935483870968,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,7,0.5113112136266856,2.55,0.9845535990114304,0.4728486646884273,9711,0.16371681415929204,0.9783653846153846,7458,0.3077240809582817,0.6923791821561338,2421,0.0,,2754,0.0,,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,8,0.7038236337828248,2.61,0.9078364741015343,0.6363505124873683,9711,0.7613301153124162,0.9299050114641336,7458,0.5361420900454358,0.5740822644847413,2421,0.02578068264342774,0.47019867549668876,2754,0.02,0.023255813953488372,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,9,0.5243967352732435,2.49,0.8120687879724025,0.6039672206479283,9711,0.5150174309466344,0.559586247086247,7458,0.0214787277984304,0.8813559322033898,2421,0.014887436456063908,0.08471074380165289,2754,0.01,0.0009615384615384616,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,10,0.4219748048261178,2.52,0.809082483781279,0.6777365651686362,9711,0.039286672030034865,0.7094430992736077,7458,0.530359355638166,0.17067659178519207,2421,0.02868554829339143,0.07632850241545894,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,11,0.6719748048261178,2.43,0.9121614663783338,0.6213960014030165,9711,0.6857066237597211,0.7453723946946509,7458,0.4861627426683189,0.8485940879596251,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,12,0.43767743080198723,2.34,0.9966017917825146,0.4605501094508423,9711,0.0,,7458,0.07806691449814127,0.5675675675675675,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,13,0.5991394606103619,2.49,0.923488827103285,0.6535490453286693,9711,0.4942343791901314,0.6339869281045751,7458,0.352333746385791,0.47627024008933555,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,14,0.6431422995031938,2.59,0.8959942333436309,0.6225672581568403,9711,0.6828908554572272,0.6773507115307886,7458,0.29037587773647255,0.6772639691714836,2421,0.0007262164124909223,0.5,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,15,0.6777413058907026,2.72,0.963649469673566,0.6085316686175055,9711,0.6301957629391258,0.9085636961144403,7458,0.42585708384964893,0.6218335343787696,2421,0.06899055918663761,0.5705705705705706,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,16,0.6881210078069553,2.88,0.9424364123159303,0.6191313759978352,9711,0.6226870474658085,0.9047340736411456,7458,0.644361833952912,0.7467687888942077,2421,0.05591866376180102,0.6581196581196581,2754,0.015,0.00980392156862745,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,17,0.6595990063875089,2.48,0.847904438265884,0.7398023360287511,9711,0.7732636095467954,0.5764117941029485,7458,0.35894258570838494,0.6167494677075941,2421,0.0,,2754,0.0,,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,18,0.579666430092264,2.45,0.9916589434661723,0.5138740661686233,9711,0.3529096272459104,0.9996202050892518,7458,0.3329202808756712,0.8995535714285714,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,19,0.6728176011355571,2.56,0.950571516836577,0.6418886030178708,9711,0.645347278090641,0.8188159237835999,7458,0.4642709624122264,0.533713200379867,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,20,0.7321682044002839,2.73,0.9626197096076614,0.6834332504752156,9711,0.7526146419951729,0.9479817598378653,7458,0.5349029326724494,0.7429718875502008,2421,0.07806826434277414,0.45454545454545453,2754,0.175,0.04801097393689986,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,21,0.6595990063875089,2.68,0.8938317372052312,0.6884517766497462,9711,0.637302225797801,0.7620650953984287,7458,0.2647666253614209,0.4533239038189533,2421,0.28903413217138707,0.4359255202628697,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,22,0.6002927608232789,2.56,0.9646792297394707,0.5458571262090666,9711,0.4282649503888442,0.9097123326687553,7458,0.3651383725733168,0.6748091603053435,2421,0.029411764705882353,0.4682080924855491,2754,0.03,0.015463917525773196,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,23,0.5587295954577715,2.48,0.8307074451652765,0.6066325763272673,9711,0.4436846339501207,0.6632591701743836,7458,0.49648905410987193,0.5534069981583793,2421,0.00036310820624546115,0.2,2754,0.085,0.008173076923076924,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,24,0.616084102200142,2.41,0.936360827927093,0.6211489855864472,9711,0.6332796996513811,0.6037325834078998,7458,0.02643535729037588,0.9552238805970149,2421,0.002541757443718228,0.5384615384615384,2754,0.01,1.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,25,0.6800922640170334,2.56,0.8762228400782618,0.7118119457922034,9711,0.7369267900241352,0.7812366737739872,7458,0.4973151590251962,0.3898963730569948,2421,0.04429920116194626,0.2785388127853881,2754,0.005,0.034482758620689655,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,26,0.7156227821149752,2.46,0.9537637730408814,0.6943028485757121,9711,0.6823545186377045,0.8742484109259577,7458,0.7174721189591078,0.5721343873517787,2421,0.013071895424836602,0.32142857142857145,2754,0.045,0.03829787234042553,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,27,0.6855926188786373,2.61,0.9646792297394707,0.6187991280797939,9711,0.6764548136229552,0.8708786466424996,7458,0.37092110698058656,0.6441893830703013,2421,0.04938271604938271,0.8774193548387097,2754,0.045,0.14285714285714285,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,28,0.41017565649396737,2.55,0.5964370301719699,0.387088150771904,9711,0.4255832662912309,0.43491367497944644,7458,0.1160677406030566,0.9929328621908127,2421,0.0,,2754,0.0,,200
